,date,crime_rate,state
775,2009-10-01,230.78,Alaska
776,2009-11-01,198.62,Alaska
777,2009-12-01,275.35,Alaska
778,2010-01-01,215.33,Alaska
779,2010-02-01,190.54,Alaska
780,2010-03-01,213.77,Alaska
781,2010-04-01,231.2,Alaska
782,2010-05-01,267.89,Alaska
783,2010-06-01,276.53,Alaska
784,2010-07-01,295.23,Alaska
785,2010-08-01,298.2,Alaska
786,2010-09-01,281.06,Alaska
787,2010-10-01,231.34,Alaska
788,2010-11-01,189.12,Alaska
789,2010-12-01,183.31,Alaska
790,2011-01-01,171.07,Alaska
791,2011-02-01,156.17,Alaska
792,2011-03-01,178.18,Alaska
793,2011-04-01,204.37,Alaska
794,2011-05-01,252.96,Alaska
795,2011-06-01,267.44,Alaska
796,2011-07-01,289.15,Alaska
797,2011-08-01,287.07,Alaska
798,2011-09-01,256.99,Alaska
799,2011-10-01,223.58,Alaska
800,2011-11-01,186.69,Alaska
801,2011-12-01,197.27,Alaska
802,2012-01-01,175.65,Alaska
803,2012-02-01,173.18,Alaska
804,2012-03-01,205.78,Alaska
805,2012-04-01,229.3,Alaska
806,2012-05-01,260.94,Alaska
807,2012-06-01,261.49,Alaska
808,2012-07-01,289.27,Alaska
809,2012-08-01,281.84,Alaska
810,2012-09-01,260.39,Alaska
811,2012-10-01,222.7,Alaska
812,2012-11-01,210.45,Alaska
813,2012-12-01,192.71,Alaska
814,2013-01-01,230.73,Alaska
815,2013-02-01,190.22,Alaska
816,2013-03-01,205.68,Alaska
817,2013-04-01,218.69,Alaska
818,2013-05-01,243.73,Alaska
819,2013-06-01,264.67,Alaska
820,2013-07-01,294.77,Alaska
821,2013-08-01,285.19,Alaska
822,2013-09-01,288.62,Alaska
823,2013-10-01,279.04,Alaska
824,2013-11-01,206.51,Alaska
825,2013-12-01,198.43,Alaska
826,2014-01-01,221.61,Alaska
827,2014-02-01,180.24,Alaska
828,2014-03-01,201.4,Alaska
829,2014-04-01,208.23,Alaska
830,2014-05-01,241.41,Alaska
831,2014-06-01,237.72,Alaska
832,2014-07-01,291.25,Alaska
833,2014-08-01,290.7,Alaska
834,2014-09-01,259.57,Alaska
835,2014-10-01,221.34,Alaska
836,2014-11-01,213.42,Alaska
837,2014-12-01,213.28,Alaska
838,2015-01-01,214.2,Alaska
839,2015-02-01,187.12,Alaska
840,2015-03-01,212.57,Alaska
841,2015-04-01,237.06,Alaska
842,2015-05-01,247.27,Alaska
843,2015-06-01,247.27,Alaska
844,2015-07-01,275.44,Alaska
845,2015-08-01,291.77,Alaska
846,2015-09-01,271.09,Alaska
847,2015-10-01,220.33,Alaska
848,2015-11-01,212.02,Alaska
849,2015-12-01,226.18,Alaska
850,2016-01-01,247.78,Alaska
851,2016-02-01,222.32,Alaska
852,2016-03-01,237.76,Alaska
853,2016-04-01,250.89,Alaska
854,2016-05-01,285.28,Alaska
855,2016-06-01,315.48,Alaska
856,2016-07-01,331.18,Alaska
857,2016-08-01,348.92,Alaska
858,2016-09-01,317.24,Alaska
859,2016-10-01,283.79,Alaska
860,2016-11-01,286.77,Alaska
861,2016-12-01,245.61,Alaska
862,2017-01-01,282.8,Alaska
863,2017-02-01,267.05,Alaska
864,2017-03-01,273.57,Alaska
865,2017-04-01,263.65,Alaska
866,2017-05-01,298.83,Alaska
867,2017-06-01,334.96,Alaska
868,2017-07-01,368.51,Alaska
869,2017-08-01,339.58,Alaska
870,2017-09-01,332.92,Alaska
871,2017-10-01,287.42,Alaska
872,2017-11-01,250.61,Alaska
873,2017-12-01,262.29,Alaska
874,2018-01-01,297.24,Alaska
875,2018-02-01,259.63,Alaska
876,2018-03-01,270.94,Alaska
877,2018-04-01,273.39,Alaska
878,2018-05-01,279.12,Alaska
879,2018-06-01,299.29,Alaska
880,2018-07-01,314.41,Alaska
881,2018-08-01,309.64,Alaska
882,2018-09-01,302.42,Alaska
883,2018-10-01,272.71,Alaska
884,2018-11-01,233.32,Alaska
885,2018-12-01,216.15,Alaska
886,2019-01-01,234.82,Alaska
887,2019-02-01,191.68,Alaska
888,2019-03-01,217.78,Alaska
889,2019-04-01,232.76,Alaska
890,2019-05-01,281.12,Alaska
891,2019-06-01,285.8,Alaska
892,2019-07-01,295.55,Alaska
893,2019-08-01,278.65,Alaska
894,2019-09-01,263.67,Alaska
895,2019-10-01,241.69,Alaska
896,2019-11-01,231.52,Alaska
897,2019-12-01,195.39,Alaska
898,2020-01-01,201.23,Alaska
899,2020-02-01,186.93,Alaska
900,2020-03-01,180.75,Alaska
901,2020-04-01,172.5,Alaska
902,2020-05-01,182.81,Alaska
903,2020-06-01,188.31,Alaska
904,2020-07-01,192.57,Alaska
905,2020-08-01,209.89,Alaska
906,2020-09-01,210.85,Alaska
907,2020-10-01,221.84,Alaska
908,2020-11-01,158.62,Alaska
909,2020-12-01,168.51,Alaska
910,2021-01-01,91.26,Alaska
911,2021-02-01,84.93,Alaska
912,2021-03-01,88.34,Alaska
913,2021-04-01,81.04,Alaska
914,2021-05-01,113.89,Alaska
915,2021-06-01,119.0,Alaska
916,2021-07-01,141.15,Alaska
917,2021-08-01,124.36,Alaska
918,2021-09-01,110.49,Alaska
919,2021-10-01,108.54,Alaska
920,2021-11-01,89.8,Alaska
921,2021-12-01,82.74,Alaska
922,2022-01-01,131.88,Alaska
923,2022-02-01,129.14,Alaska
924,2022-03-01,149.71,Alaska
925,2022-04-01,146.14,Alaska
926,2022-05-01,161.52,Alaska
927,2022-06-01,164.41,Alaska
928,2022-07-01,181.58,Alaska
929,2022-08-01,185.01,Alaska
930,2022-09-01,164.41,Alaska
931,2022-10-01,150.12,Alaska
932,2022-11-01,145.32,Alaska
933,2022-12-01,139.55,Alaska
934,2023-01-01,155.86,Alaska
935,2023-02-01,142.27,Alaska
936,2023-03-01,166.85,Alaska
937,2023-04-01,154.49,Alaska
938,2023-05-01,164.1,Alaska
939,2023-06-01,175.91,Alaska
940,2023-07-01,199.81,Alaska
941,2023-08-01,183.6,Alaska
942,2023-09-01,185.94,Alaska
943,2023-10-01,153.53,Alaska
944,2023-11-01,114.53,Alaska
945,2023-12-01,112.33,Alaska
946,2024-01-01,,Alaska
947,2024-02-01,,Alaska
948,2024-03-01,,Alaska
949,2024-04-01,,Alaska
950,2024-05-01,,Alaska
951,2024-06-01,,Alaska
952,2024-07-01,,Alaska
953,2024-08-01,,Alaska
954,2024-09-01,,Alaska
955,2024-10-01,,Alaska
956,1985-01-01,549.01,Arizona
957,1985-02-01,488.84,Arizona
958,1985-03-01,548.51,Arizona
959,1985-04-01,517.79,Arizona
960,1985-05-01,516.07,Arizona
961,1985-06-01,505.16,Arizona
962,1985-07-01,580.42,Arizona
963,1985-08-01,593.21,Arizona
964,1985-09-01,572.87,Arizona
965,1985-10-01,580.64,Arizona
966,1985-11-01,533.35,Arizona
967,1985-12-01,581.21,Arizona
968,1986-01-01,572.94,Arizona
969,1986-02-01,543.89,Arizona
970,1986-03-01,598.29,Arizona
971,1986-04-01,560.14,Arizona
972,1986-05-01,566.25,Arizona
973,1986-06-01,549.08,Arizona
974,1986-07-01,578.53,Arizona
975,1986-08-01,602.99,Arizona
976,1986-09-01,560.54,Arizona
977,1986-10-01,554.7,Arizona
978,1986-11-01,529.2,Arizona
979,1986-12-01,562.11,Arizona
980,1987-01-01,549.23,Arizona
981,1987-02-01,525.05,Arizona
982,1987-03-01,585.34,Arizona
983,1987-04-01,550.97,Arizona
984,1987-05-01,540.41,Arizona
985,1987-06-01,528.75,Arizona
986,1987-07-01,545.11,Arizona
987,1987-08-01,570.37,Arizona
988,1987-09-01,558.59,Arizona
989,1987-10-01,577.92,Arizona
990,1987-11-01,555.33,Arizona
991,1987-12-01,606.63,Arizona
992,1988-01-01,577.04,Arizona
993,1988-02-01,558.37,Arizona
994,1988-03-01,583.99,Arizona
995,1988-04-01,533.98,Arizona
996,1988-05-01,559.26,Arizona
997,1988-06-01,543.58,Arizona
998,1988-07-01,590.02,Arizona
999,1988-08-01,621.91,Arizona
1000,1988-09-01,605.05,Arizona
1001,1988-10-01,606.77,Arizona
1002,1988-11-01,590.98,Arizona
1003,1988-12-01,632.2,Arizona
1004,1989-01-01,604.81,Arizona
1005,1989-02-01,582.08,Arizona
1006,1989-03-01,633.63,Arizona
1007,1989-04-01,602.83,Arizona
1008,1989-05-01,635.88,Arizona
1009,1989-06-01,606.8,Arizona
1010,1989-07-01,639.7,Arizona
1011,1989-08-01,691.95,Arizona
1012,1989-09-01,638.59,Arizona
1013,1989-10-01,685.11,Arizona
1014,1989-11-01,584.74,Arizona
1015,1989-12-01,604.01,Arizona
1016,1990-01-01,642.51,Arizona
1017,1990-02-01,607.89,Arizona
1018,1990-03-01,640.29,Arizona
1019,1990-04-01,614.21,Arizona
1020,1990-05-01,613.28,Arizona
1021,1990-06-01,581.8,Arizona
1022,1990-07-01,620.21,Arizona
1023,1990-08-01,641.28,Arizona
1024,1990-09-01,594.05,Arizona
1025,1990-10-01,615.19,Arizona
1026,1990-11-01,578.26,Arizona
1027,1990-12-01,600.49,Arizona
1028,1991-01-01,571.51,Arizona
1029,1991-02-01,563.85,Arizona
1030,1991-03-01,591.96,Arizona
1031,1991-04-01,554.64,Arizona
1032,1991-05-01,557.12,Arizona
1033,1991-06-01,555.73,Arizona
1034,1991-07-01,583.95,Arizona
1035,1991-08-01,604.25,Arizona
1036,1991-09-01,566.26,Arizona
1037,1991-10-01,577.14,Arizona
1038,1991-11-01,543.46,Arizona
1039,1991-12-01,576.38,Arizona
1040,1992-01-01,544.07,Arizona
1041,1992-02-01,516.29,Arizona
1042,1992-03-01,536.73,Arizona
1043,1992-04-01,516.67,Arizona
1044,1992-05-01,521.21,Arizona
1045,1992-06-01,511.39,Arizona
1046,1992-07-01,548.34,Arizona
1047,1992-08-01,562.69,Arizona
1048,1992-09-01,542.09,Arizona
1049,1992-10-01,553.07,Arizona
1050,1992-11-01,526.04,Arizona
1051,1992-12-01,559.02,Arizona
1052,1993-01-01,551.61,Arizona
1053,1993-02-01,479.81,Arizona
1054,1993-03-01,547.19,Arizona
1055,1993-04-01,548.68,Arizona
1056,1993-05-01,550.02,Arizona
1057,1993-06-01,564.6,Arizona
1058,1993-07-01,593.23,Arizona
1059,1993-08-01,582.42,Arizona
1060,1993-09-01,573.3,Arizona
1061,1993-10-01,609.67,Arizona
1062,1993-11-01,585.08,Arizona
1063,1993-12-01,600.28,Arizona
1064,1994-01-01,580.04,Arizona
1065,1994-02-01,544.67,Arizona
1066,1994-03-01,576.31,Arizona
1067,1994-04-01,548.03,Arizona
1068,1994-05-01,554.05,Arizona
1069,1994-06-01,564.31,Arizona
1070,1994-07-01,583.84,Arizona
1071,1994-08-01,611.08,Arizona
1072,1994-09-01,576.52,Arizona
1073,1994-10-01,612.71,Arizona
1074,1994-11-01,583.01,Arizona
1075,1994-12-01,978.16,Arizona
1076,1995-01-01,646.93,Arizona
1077,1995-02-01,584.0,Arizona
1078,1995-03-01,642.16,Arizona
1079,1995-04-01,587.74,Arizona
1080,1995-05-01,615.6,Arizona
1081,1995-06-01,611.34,Arizona
1082,1995-07-01,633.31,Arizona
1083,1995-08-01,664.77,Arizona
1084,1995-09-01,669.62,Arizona
1085,1995-10-01,701.74,Arizona
1086,1995-11-01,665.16,Arizona
1087,1995-12-01,633.16,Arizona
1088,1996-01-01,581.17,Arizona
1089,1996-02-01,549.42,Arizona
1090,1996-03-01,549.6,Arizona
1091,1996-04-01,524.53,Arizona
1092,1996-05-01,527.08,Arizona
1093,1996-06-01,503.07,Arizona
1094,1996-07-01,536.9,Arizona
1095,1996-08-01,553.65,Arizona
1096,1996-09-01,552.09,Arizona
1097,1996-10-01,596.28,Arizona
1098,1996-11-01,536.82,Arizona
1099,1996-12-01,551.66,Arizona
1100,1997-01-01,557.71,Arizona
1101,1997-02-01,514.69,Arizona
1102,1997-03-01,550.8,Arizona
1103,1997-04-01,544.53,Arizona
1104,1997-05-01,563.31,Arizona
1105,1997-06-01,537.36,Arizona
1106,1997-07-01,563.72,Arizona
1107,1997-08-01,564.14,Arizona
1108,1997-09-01,567.19,Arizona
1109,1997-10-01,591.03,Arizona
1110,1997-11-01,551.61,Arizona
1111,1997-12-01,613.66,Arizona
1112,1998-01-01,577.04,Arizona
1113,1998-02-01,508.2,Arizona
1114,1998-03-01,533.06,Arizona
1115,1998-04-01,517.76,Arizona
1116,1998-05-01,498.52,Arizona
1117,1998-06-01,485.9,Arizona
1118,1998-07-01,507.5,Arizona
1119,1998-08-01,496.93,Arizona
1120,1998-09-01,497.16,Arizona
1121,1998-10-01,503.75,Arizona
1122,1998-11-01,486.26,Arizona
1123,1998-12-01,478.49,Arizona
1124,1999-01-01,458.4,Arizona
1125,1999-02-01,404.84,Arizona
1126,1999-03-01,447.4,Arizona
1127,1999-04-01,427.78,Arizona
1128,1999-05-01,441.7,Arizona
1129,1999-06-01,425.03,Arizona
1130,1999-07-01,445.3,Arizona
1131,1999-08-01,465.02,Arizona
1132,1999-09-01,458.17,Arizona
1133,1999-10-01,498.67,Arizona
1134,1999-11-01,460.89,Arizona
1135,1999-12-01,471.18,Arizona
1136,2000-01-01,437.85,Arizona
1137,2000-02-01,419.14,Arizona
1138,2000-03-01,468.57,Arizona
1139,2000-04-01,429.21,Arizona
1140,2000-05-01,445.8,Arizona
1141,2000-06-01,425.26,Arizona
1142,2000-07-01,462.12,Arizona
1143,2000-08-01,470.03,Arizona
1144,2000-09-01,443.93,Arizona
1145,2000-10-01,464.89,Arizona
1146,2000-11-01,443.87,Arizona
1147,2000-12-01,451.72,Arizona
1148,2001-01-01,440.4,Arizona
1149,2001-02-01,409.24,Arizona
1150,2001-03-01,463.54,Arizona
1151,2001-04-01,453.83,Arizona
1152,2001-05-01,468.7,Arizona
1153,2001-06-01,449.94,Arizona
1154,2001-07-01,477.55,Arizona
1155,2001-08-01,463.6,Arizona
1156,2001-09-01,446.02,Arizona
1157,2001-10-01,507.27,Arizona
1158,2001-11-01,480.14,Arizona
1159,2001-12-01,515.16,Arizona
1160,2002-01-01,569.68,Arizona
1161,2002-02-01,466.72,Arizona
1162,2002-03-01,478.54,Arizona
1163,2002-04-01,467.23,Arizona
1164,2002-05-01,481.46,Arizona
1165,2002-06-01,456.55,Arizona
1166,2002-07-01,485.47,Arizona
1167,2002-08-01,492.07,Arizona
1168,2002-09-01,486.26,Arizona
1169,2002-10-01,521.58,Arizona
1170,2002-11-01,478.06,Arizona
1171,2002-12-01,494.51,Arizona
1172,2003-01-01,482.2,Arizona
1173,2003-02-01,429.22,Arizona
1174,2003-03-01,479.03,Arizona
1175,2003-04-01,467.28,Arizona
1176,2003-05-01,461.82,Arizona
1177,2003-06-01,446.22,Arizona
1178,2003-07-01,473.55,Arizona
1179,2003-08-01,468.3,Arizona
1180,2003-09-01,485.46,Arizona
1181,2003-10-01,518.26,Arizona
1182,2003-11-01,476.37,Arizona
1183,2003-12-01,490.03,Arizona
1184,2004-01-01,496.49,Arizona
1185,2004-02-01,427.88,Arizona
1186,2004-03-01,475.01,Arizona
1187,2004-04-01,441.41,Arizona
1188,2004-05-01,449.75,Arizona
1189,2004-06-01,441.69,Arizona
1190,2004-07-01,438.81,Arizona
1191,2004-08-01,444.24,Arizona
1192,2004-09-01,428.37,Arizona
1193,2004-10-01,446.14,Arizona
1194,2004-11-01,436.32,Arizona
1195,2004-12-01,451.15,Arizona
1196,2005-01-01,442.62,Arizona
1197,2005-02-01,409.56,Arizona
1198,2005-03-01,438.71,Arizona
1199,2005-04-01,411.48,Arizona
1200,2005-05-01,424.0,Arizona
1201,2005-06-01,413.74,Arizona
1202,2005-07-01,425.94,Arizona
1203,2005-08-01,421.54,Arizona
1204,2005-09-01,414.0,Arizona
1205,2005-10-01,441.28,Arizona
1206,2005-11-01,413.78,Arizona
1207,2005-12-01,434.14,Arizona
1208,2006-01-01,396.9,Arizona
1209,2006-02-01,341.58,Arizona
1210,2006-03-01,379.59,Arizona
1211,2006-04-01,353.92,Arizona
1212,2006-05-01,376.49,Arizona
1213,2006-06-01,357.9,Arizona
1214,2006-07-01,369.15,Arizona
1215,2006-08-01,374.28,Arizona
1216,2006-09-01,374.16,Arizona
1217,2006-10-01,399.0,Arizona
1218,2006-11-01,388.18,Arizona
1219,2006-12-01,389.9,Arizona
1220,2007-01-01,386.41,Arizona
1221,2007-02-01,341.01,Arizona
1222,2007-03-01,361.29,Arizona
1223,2007-04-01,355.06,Arizona
1224,2007-05-01,373.66,Arizona
1225,2007-06-01,347.73,Arizona
1226,2007-07-01,357.03,Arizona
1227,2007-08-01,348.54,Arizona
1228,2007-09-01,333.23,Arizona
1229,2007-10-01,365.16,Arizona
1230,2007-11-01,338.81,Arizona
1231,2007-12-01,352.41,Arizona
1232,2008-01-01,335.14,Arizona
1233,2008-02-01,305.57,Arizona
1234,2008-03-01,334.65,Arizona
1235,2008-04-01,333.17,Arizona
1236,2008-05-01,325.77,Arizona
1237,2008-06-01,318.92,Arizona
1238,2008-07-01,319.48,Arizona
1239,2008-08-01,323.63,Arizona
1240,2008-09-01,328.03,Arizona
1241,2008-10-01,330.96,Arizona
1242,2008-11-01,301.2,Arizona
1243,2008-12-01,311.7,Arizona
1244,2009-01-01,304.24,Arizona
1245,2009-02-01,255.28,Arizona
1246,2009-03-01,284.8,Arizona
1247,2009-04-01,269.83,Arizona
1248,2009-05-01,280.47,Arizona
1249,2009-06-01,284.09,Arizona
1250,2009-07-01,284.53,Arizona
1251,2009-08-01,283.62,Arizona
1252,2009-09-01,282.76,Arizona
1253,2009-10-01,286.24,Arizona
1254,2009-11-01,266.37,Arizona
1255,2009-12-01,272.48,Arizona
1256,2010-01-01,273.73,Arizona
1257,2010-02-01,237.99,Arizona
1258,2010-03-01,277.89,Arizona
1259,2010-04-01,268.8,Arizona
1260,2010-05-01,277.11,Arizona
1261,2010-06-01,271.86,Arizona
1262,2010-07-01,278.01,Arizona
1263,2010-08-01,279.31,Arizona
1264,2010-09-01,273.57,Arizona
1265,2010-10-01,292.95,Arizona
1266,2010-11-01,281.5,Arizona
1267,2010-12-01,290.23,Arizona
1268,2011-01-01,287.6,Arizona
1269,2011-02-01,237.16,Arizona
1270,2011-03-01,271.55,Arizona
1271,2011-04-01,258.82,Arizona
1272,2011-05-01,268.03,Arizona
1273,2011-06-01,279.05,Arizona
1274,2011-07-01,281.08,Arizona
1275,2011-08-01,288.21,Arizona
1276,2011-09-01,289.17,Arizona
1277,2011-10-01,299.13,Arizona
1278,2011-11-01,276.35,Arizona
1279,2011-12-01,288.42,Arizona
1280,2012-01-01,275.95,Arizona
1281,2012-02-01,235.06,Arizona
1282,2012-03-01,251.77,Arizona
1283,2012-04-01,251.0,Arizona
1284,2012-05-01,272.55,Arizona
1285,2012-06-01,260.43,Arizona
1286,2012-07-01,271.83,Arizona
1287,2012-08-01,276.19,Arizona
1288,2012-09-01,259.65,Arizona
1289,2012-10-01,280.59,Arizona
1290,2012-11-01,263.32,Arizona
1291,2012-12-01,261.83,Arizona
1292,2013-01-01,304.45,Arizona
1293,2013-02-01,261.05,Arizona
1294,2013-03-01,280.28,Arizona
1295,2013-04-01,282.45,Arizona
1296,2013-05-01,284.2,Arizona
1297,2013-06-01,279.62,Arizona
1298,2013-07-01,288.27,Arizona
1299,2013-08-01,289.05,Arizona
1300,2013-09-01,286.46,Arizona
1301,2013-10-01,298.64,Arizona
1302,2013-11-01,275.86,Arizona
1303,2013-12-01,288.64,Arizona
1304,2014-01-01,294.14,Arizona
1305,2014-02-01,241.3,Arizona
1306,2014-03-01,254.45,Arizona
1307,2014-04-01,254.62,Arizona
1308,2014-05-01,261.47,Arizona
1309,2014-06-01,262.31,Arizona
1310,2014-07-01,275.19,Arizona
1311,2014-08-01,273.71,Arizona
1312,2014-09-01,269.51,Arizona
1313,2014-10-01,284.67,Arizona
1314,2014-11-01,260.0,Arizona
1315,2014-12-01,280.54,Arizona
1316,2015-01-01,272.58,Arizona
1317,2015-02-01,229.17,Arizona
1318,2015-03-01,242.21,Arizona
1319,2015-04-01,244.62,Arizona
1320,2015-05-01,253.03,Arizona
1321,2015-06-01,245.53,Arizona
1322,2015-07-01,255.88,Arizona
1323,2015-08-01,250.2,Arizona
1324,2015-09-01,260.33,Arizona
1325,2015-10-01,262.45,Arizona
1326,2015-11-01,257.92,Arizona
1327,2015-12-01,276.16,Arizona
1328,2016-01-01,273.29,Arizona
1329,2016-02-01,231.91,Arizona
1330,2016-03-01,243.38,Arizona
1331,2016-04-01,243.04,Arizona
1332,2016-05-01,253.28,Arizona
1333,2016-06-01,243.08,Arizona
1334,2016-07-01,242.92,Arizona
1335,2016-08-01,266.14,Arizona
1336,2016-09-01,247.45,Arizona
1337,2016-10-01,255.29,Arizona
1338,2016-11-01,242.64,Arizona
1339,2016-12-01,262.85,Arizona
1340,2017-01-01,254.62,Arizona
1341,2017-02-01,223.22,Arizona
1342,2017-03-01,242.69,Arizona
1343,2017-04-01,232.9,Arizona
1344,2017-05-01,244.21,Arizona
1345,2017-06-01,242.38,Arizona
1346,2017-07-01,254.3,Arizona
1347,2017-08-01,250.84,Arizona
1348,2017-09-01,241.85,Arizona
1349,2017-10-01,259.7,Arizona
1350,2017-11-01,243.55,Arizona
1351,2017-12-01,259.54,Arizona
1352,2018-01-01,251.3,Arizona
1353,2018-02-01,210.64,Arizona
1354,2018-03-01,220.5,Arizona
1355,2018-04-01,222.95,Arizona
1356,2018-05-01,233.78,Arizona
1357,2018-06-01,221.25,Arizona
1358,2018-07-01,227.75,Arizona
1359,2018-08-01,226.96,Arizona
1360,2018-09-01,217.55,Arizona
1361,2018-10-01,232.03,Arizona
1362,2018-11-01,217.76,Arizona
1363,2018-12-01,221.14,Arizona
1364,2019-01-01,217.39,Arizona
1365,2019-02-01,189.58,Arizona
1366,2019-03-01,204.26,Arizona
1367,2019-04-01,205.75,Arizona
1368,2019-05-01,209.84,Arizona
1369,2019-06-01,204.29,Arizona
1370,2019-07-01,203.14,Arizona
1371,2019-08-01,198.51,Arizona
1372,2019-09-01,197.71,Arizona
1373,2019-10-01,210.57,Arizona
1374,2019-11-01,195.17,Arizona
1375,2019-12-01,211.94,Arizona
1376,2020-01-01,210.15,Arizona
1377,2020-02-01,200.78,Arizona
1378,2020-03-01,201.41,Arizona
1379,2020-04-01,185.57,Arizona
1380,2020-05-01,184.66,Arizona
1381,2020-06-01,159.33,Arizona
1382,2020-07-01,158.13,Arizona
1383,2020-08-01,168.23,Arizona
1384,2020-09-01,173.65,Arizona
1385,2020-10-01,199.09,Arizona
1386,2020-11-01,198.79,Arizona
1387,2020-12-01,213.48,Arizona
1388,2021-01-01,137.25,Arizona
1389,2021-02-01,137.31,Arizona
1390,2021-03-01,135.79,Arizona
1391,2021-04-01,128.17,Arizona
1392,2021-05-01,139.27,Arizona
1393,2021-06-01,128.79,Arizona
1394,2021-07-01,136.47,Arizona
1395,2021-08-01,137.34,Arizona
1396,2021-09-01,142.18,Arizona
1397,2021-10-01,143.14,Arizona
1398,2021-11-01,137.17,Arizona
1399,2021-12-01,148.92,Arizona
1400,2022-01-01,193.46,Arizona
1401,2022-02-01,163.16,Arizona
1402,2022-03-01,178.01,Arizona
1403,2022-04-01,167.08,Arizona
1404,2022-05-01,185.97,Arizona
1405,2022-06-01,173.18,Arizona
1406,2022-07-01,170.96,Arizona
1407,2022-08-01,174.78,Arizona
1408,2022-09-01,166.21,Arizona
1409,2022-10-01,174.24,Arizona
1410,2022-11-01,160.71,Arizona
1411,2022-12-01,171.78,Arizona
1412,2023-01-01,155.92,Arizona
1413,2023-02-01,134.87,Arizona
1414,2023-03-01,143.42,Arizona
1415,2023-04-01,150.59,Arizona
1416,2023-05-01,144.21,Arizona
1417,2023-06-01,141.7,Arizona
1418,2023-07-01,150.61,Arizona
1419,2023-08-01,154.34,Arizona
1420,2023-09-01,149.42,Arizona
1421,2023-10-01,157.05,Arizona
1422,2023-11-01,149.48,Arizona
1423,2023-12-01,149.61,Arizona
1424,2024-01-01,,Arizona
1425,2024-02-01,,Arizona
1426,2024-03-01,,Arizona
1427,2024-04-01,,Arizona
1428,2024-05-01,,Arizona
1429,2024-06-01,,Arizona
1430,2024-07-01,,Arizona
1431,2024-08-01,,Arizona
1432,2024-09-01,,Arizona
1433,2024-10-01,,Arizona
1434,1985-01-01,236.39,Arkansas
1435,1985-02-01,223.1,Arkansas
1436,1985-03-01,267.74,Arkansas
1437,1985-04-01,257.61,Arkansas
1438,1985-05-01,256.89,Arkansas
1439,1985-06-01,268.25,Arkansas
1440,1985-07-01,310.41,Arkansas
1441,1985-08-01,306.33,Arkansas
1442,1985-09-01,287.27,Arkansas
1443,1985-10-01,289.57,Arkansas
1444,1985-11-01,283.3,Arkansas
1445,1985-12-01,286.42,Arkansas
1446,1986-01-01,282.16,Arkansas
1447,1986-02-01,253.03,Arkansas
1448,1986-03-01,293.06,Arkansas
1449,1986-04-01,281.21,Arkansas
1450,1986-05-01,279.78,Arkansas
1451,1986-06-01,309.68,Arkansas
1452,1986-07-01,330.12,Arkansas
1453,1986-08-01,342.7,Arkansas
1454,1986-09-01,312.75,Arkansas
1455,1986-10-01,298.4,Arkansas
1456,1986-11-01,282.72,Arkansas
1457,1986-12-01,316.85,Arkansas
1458,1987-01-01,293.24,Arkansas
1459,1987-02-01,285.94,Arkansas
1460,1987-03-01,326.65,Arkansas
1461,1987-04-01,304.28,Arkansas
1462,1987-05-01,315.64,Arkansas
1463,1987-06-01,326.79,Arkansas
1464,1987-07-01,356.77,Arkansas
1465,1987-08-01,363.79,Arkansas
1466,1987-09-01,317.01,Arkansas
1467,1987-10-01,323.48,Arkansas
1468,1987-11-01,309.01,Arkansas
1469,1987-12-01,333.93,Arkansas
1470,1988-01-01,283.36,Arkansas
1471,1988-02-01,287.57,Arkansas
1472,1988-03-01,291.66,Arkansas
1473,1988-04-01,292.33,Arkansas
1474,1988-05-01,302.46,Arkansas
1475,1988-06-01,311.72,Arkansas
1476,1988-07-01,355.55,Arkansas
1477,1988-08-01,380.82,Arkansas
1478,1988-09-01,329.13,Arkansas
1479,1988-10-01,327.37,Arkansas
1480,1988-11-01,324.06,Arkansas
1481,1988-12-01,356.1,Arkansas
1482,1989-01-01,354.05,Arkansas
1483,1989-02-01,302.96,Arkansas
1484,1989-03-01,326.56,Arkansas
1485,1989-04-01,321.15,Arkansas
1486,1989-05-01,340.88,Arkansas
1487,1989-06-01,342.38,Arkansas
1488,1989-07-01,378.52,Arkansas
1489,1989-08-01,392.84,Arkansas
1490,1989-09-01,347.3,Arkansas
1491,1989-10-01,353.31,Arkansas
1492,1989-11-01,328.02,Arkansas
1493,1989-12-01,331.0,Arkansas
1494,1990-01-01,368.38,Arkansas
1495,1990-02-01,321.22,Arkansas
1496,1990-03-01,336.9,Arkansas
1497,1990-04-01,325.31,Arkansas
1498,1990-05-01,357.83,Arkansas
1499,1990-06-01,350.62,Arkansas
1500,1990-07-01,402.86,Arkansas
1501,1990-08-01,409.38,Arkansas
1502,1990-09-01,374.54,Arkansas
1503,1990-10-01,380.43,Arkansas
1504,1990-11-01,362.93,Arkansas
1505,1990-12-01,370.96,Arkansas
1506,1991-01-01,370.42,Arkansas
1507,1991-02-01,327.39,Arkansas
1508,1991-03-01,368.57,Arkansas
1509,1991-04-01,368.41,Arkansas
1510,1991-05-01,398.97,Arkansas
1511,1991-06-01,404.2,Arkansas
1512,1991-07-01,449.29,Arkansas
1513,1991-08-01,438.58,Arkansas
1514,1991-09-01,392.49,Arkansas
1515,1991-10-01,366.84,Arkansas
1516,1991-11-01,348.13,Arkansas
1517,1991-12-01,378.53,Arkansas
1518,1992-01-01,358.01,Arkansas
1519,1992-02-01,322.65,Arkansas
